"ID","Source","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance.mi.","Description","Street","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature.F.","Wind_Chill.F.","Humidity...","Pressure.in.","Visibility.mi.","Wind_Direction","Wind_Speed.mph.","Precipitation.in.","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"A-195608","Source2",3,2016-12-09 08:19:07,2016-12-09 09:03:49,42.753929,-73.933632,NA,NA,5,"Left lane blocked due to accident on I-90 Eastbound between Exit 25A I-88 and Exit 25 I-890.","I-90 E","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2016-12-09 07:51:00",27,16.7,63,30.05,10,"WNW",11.5,NA,"Partly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-195610","Source2",3,2016-12-09 08:20:11,2016-12-09 09:04:40,42.515549,-73.789352,NA,NA,0.01,"Accident on I-87 Northbound around Exit 21A Berkshire Spur.","New York Trwy N","Selkirk","Albany","NY","12158","US","US/Eastern","KALB","2016-12-09 07:51:00",27,16.7,63,30.05,10,"WNW",11.5,NA,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-195617","Source2",3,2016-12-09 08:55:55,2016-12-09 09:39:37,42.753929,-73.933632,NA,NA,0.01,"Right hand shoulder closed due to accident on I-890 Eastbound at I-90.","I-90 E","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2016-12-09 08:51:00",28.9,18.2,58,30.06,10,"NW",13.8,NA,"Partly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-195672","Source2",3,2016-12-09 13:13:23,2016-12-09 15:58:11,42.710644,-73.825058,NA,NA,0.01,"Right hand shoulder blocked due to accident on I-87 Northbound at Exits 2E 2W Wolf Rd.","I-87 S","Albany","Albany","NY","12205","US","US/Eastern","KALB","2016-12-09 12:51:00",30,16.6,45,30.09,10,"WNW",23,NA,"Mostly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-195684","Source2",3,2016-12-09 16:10:24,2016-12-09 16:55:12,42.742554,-73.697472,NA,NA,0.01,"Right hand shoulder blocked due to accident on I-787 Northbound near Exit 9E NY-7.","NY-787 N","Watervliet","Albany","NY","12189","US","US/Eastern","KALB","2016-12-09 15:51:00",28,18.6,45,30.17,10,"NW",10.4,NA,"Mostly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-195697","Source2",2,2016-12-09 17:35:19,2016-12-09 18:20:01,42.683102,-73.844254,NA,NA,0.01,"Right hand shoulder closed due to accident on Adirondack Northway Southbound at US-20 Western Ave.","Western Ave","Albany","Albany","NY","12203","US","US/Eastern","KALB","2016-12-09 17:51:00",27,18,49,30.21,10,"NW",9.2,NA,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Day"
"A-195701","Source2",3,2016-12-09 17:39:28,2016-12-09 18:24:14,42.667244,-73.733116,NA,NA,0.01,"Left lane blocked due to accident on I-787 Northbound at Exit 5 I-90.","I-787 N","Albany","Albany","NY","12204","US","US/Eastern","KALB","2016-12-09 17:51:00",27,18,49,30.21,10,"NW",9.2,NA,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Day"
"A-195711","Source2",3,2016-12-09 18:47:42,2016-12-09 19:32:26,42.667244,-73.733116,NA,NA,0.01,"Right hand shoulder blocked due to accident on I-787 Northbound at Exit 5 I-90.","I-787 N","Albany","Albany","NY","12204","US","US/Eastern","KALB","2016-12-09 18:51:00",26.1,14.5,58,30.23,10,"NW",13.8,NA,"Scattered Clouds","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-195740","Source2",3,2016-12-10 14:26:08,2016-12-10 14:55:14,42.692146,-73.84066,NA,NA,0.01,"Right hand shoulder blocked due to accident on Adirondack Northway Southbound at Exits 1E 1W I-87.","Adirondack Northway S","Albany","Albany","NY","12205","US","US/Eastern","KALB","2016-12-10 14:51:00",27,15.6,49,30.35,10,"NW",13.8,NA,"Scattered Clouds","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-195762","Source2",2,2016-12-11 07:39:38,2016-12-11 08:24:06,42.742554,-73.697472,NA,NA,0.01,"Lane blocked due to accident on NY-7 Westbound at NY-787.","NY-787 N","Watervliet","Albany","NY","12189","US","US/Eastern","KALB","2016-12-11 07:51:00",16,NA,84,30.51,10,"Calm",NA,NA,"Scattered Clouds","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-195764","Source2",2,2016-12-11 07:52:15,2016-12-11 08:36:43,42.699726,-73.708138,NA,NA,0.01,"Lane blocked due to accident on NY-378 Westbound at I-787.","State Highway 378","Albany","Albany","NY","12204","US","US/Eastern","KALB","2016-12-11 07:51:00",16,NA,84,30.51,10,"Calm",NA,NA,"Scattered Clouds","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-195767","Source2",3,2016-12-11 09:51:38,2016-12-11 10:35:54,42.753929,-73.933632,NA,NA,0.01,"Accident on I-90 Eastbound at Exit 25 I-890.","I-90 E","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2016-12-11 09:51:00",25,20.7,75,30.53,10,"South",3.5,NA,"Mostly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-195789","Source2",2,2016-12-11 16:35:29,2016-12-11 17:19:44,42.748108,-73.760956,NA,NA,0.01,"Accident on Loudon Rd around NY-2 Troy Schenectady Rd.","Loudon Rd","Latham","Albany","NY","12110","US","US/Eastern","KALB","2016-12-11 16:51:00",30,18.7,59,30.39,7,"South",16.1,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
"A-195805","Source2",3,2016-12-12 03:14:32,2016-12-12 03:59:17,42.686768,-73.803413,NA,NA,0.01,"Right hand shoulder blocked due to accident on I-90 Westbound near Exit 4 NY-85.","I-90 W","Albany","Albany","NY","12205","US","US/Eastern","KALB","2016-12-12 02:53:00",28,20,88,30,1,"South",8.1,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-195807","Source2",3,2016-12-12 03:43:00,2016-12-12 04:35:20,42.732628,-73.69812,NA,NA,0.01,"Right hand shoulder blocked due to accident on I-787 Southbound at Exit 8 23rd St.","I-787 N","Watervliet","Albany","NY","12189","US","US/Eastern","KALB","2016-12-12 03:38:00",28,20.8,88,29.95,0.8,"South",6.9,0.03,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-195810","Source2",2,2016-12-12 04:09:00,2016-12-12 04:53:47,42.742554,-73.697472,NA,NA,0.01,"Right hand shoulder blocked due to accident on NY-7 Westbound at NY-787.","NY-787 N","Watervliet","Albany","NY","12189","US","US/Eastern","KALB","2016-12-12 04:03:00",28,20.8,88,29.94,0.8,"South",6.9,0.01,"Light Snow","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-195833","Source2",3,2016-12-12 05:41:17,2016-12-12 06:40:59,42.669529,-73.749069,NA,NA,1.49,"Right hand shoulder blocked due to accident on I-90 Eastbound between Exit 5A Corporate Woods Blvd and Exit 6 US-9 Loudon Rd.","Loudon Rd","Albany","Albany","NY","12204","US","US/Eastern","KALB","2016-12-12 05:51:00",30,21.7,88,29.86,1,"South",9.2,0.06,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Day"
"A-195843","Source2",3,2016-12-12 06:11:13,2016-12-12 06:55:46,42.728176,-73.795876,NA,NA,0.01,"Right hand shoulder blocked due to accident on I-87 Northbound at Exit 4 Wolf Rd.","Albany Shaker Rd","Latham","Albany","NY","12110","US","US/Eastern","KALB","2016-12-12 06:20:00",30.9,21.2,89,29.83,3,"South",12.7,0.02,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"A-195857","Source2",3,2016-12-12 06:27:13,2016-12-12 07:12:01,42.669529,-73.749069,NA,NA,0.01,"Right hand shoulder blocked due to accident on I-90 Westbound at Exit 6 US-9 Loudon Rd.","Loudon Rd","Albany","Albany","NY","12204","US","US/Eastern","KALB","2016-12-12 06:20:00",30.9,21.2,89,29.83,3,"South",12.7,0.02,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"A-195858","Source2",3,2016-12-12 06:26:36,2016-12-12 06:56:24,42.559055,-73.679688,NA,NA,0.01,"Right hand shoulder blocked due to accident on I-90 Westbound at Exits 11 11E 11W US-9 Columbia Tpke.","Columbia Tpke","Castleton on Hudson","Rensselaer","NY","12033","US","US/Eastern","KALB","2016-12-12 06:20:00",30.9,21.2,89,29.83,3,"South",12.7,0.02,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"A-195873","Source2",3,2016-12-12 06:27:13,2016-12-12 07:27:27,42.669529,-73.749069,NA,NA,0.01,"Right hand shoulder blocked due to accident on I-90 Eastbound at Exit 6 US-9 Loudon Rd.","Loudon Rd","Albany","Albany","NY","12204","US","US/Eastern","KALB","2016-12-12 06:20:00",30.9,21.2,89,29.83,3,"South",12.7,0.02,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"A-195880","Source2",3,2016-12-12 07:08:17,2016-12-12 07:53:00,42.667244,-73.733116,NA,NA,0.01,"Lane blocked on exit ramp due to accident on I-90 Eastbound at Exit 6A Patroon Island Bridge.","I-787 N","Albany","Albany","NY","12204","US","US/Eastern","KALB","2016-12-12 06:51:00",32,24.2,88,29.83,3,"South",9.2,0.03,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
"A-195897","Source2",3,2016-12-12 07:32:34,2016-12-12 08:17:20,42.627876,-73.700974,NA,NA,0.01,"Left hand shoulder closed due to accident on I-90 Westbound at Exit 9 US-4 Troy Rd.","Rensselaer County Veterans Memorial Hwy","Rensselaer","Rensselaer","NY","12144","US","US/Eastern","KALB","2016-12-12 07:51:00",33.1,24.9,89,29.8,6,"South",10.4,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-195898","Source2",3,2016-12-12 07:32:34,2016-12-12 08:17:20,42.627697,-73.700615,NA,NA,0.01,"Left hand shoulder closed due to accident on I-90 Eastbound at Exit 9 US-4 Troy Rd.","Rensselaer County Veterans Memorial Hwy","Rensselaer","Rensselaer","NY","12144","US","US/Eastern","KALB","2016-12-12 07:51:00",33.1,24.9,89,29.8,6,"South",10.4,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-195903","Source2",3,2016-12-12 07:48:05,2016-12-12 08:32:45,42.797615,-73.931206,NA,NA,0.01,"One lane blocked due to accident on I-890 Eastbound at Exit 6 Michigan Ave.","I-890 E","Schenectady","Schenectady","NY","12303","US","US/Eastern","KALB","2016-12-12 07:51:00",33.1,24.9,89,29.8,6,"South",10.4,0,"Light Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-195945","Source2",2,2016-12-12 08:52:43,2016-12-12 09:37:16,42.750248,-73.715553,NA,NA,0.01,"Right hand shoulder closed due to accident on NY-7 Eastbound at Boght Rd.","NY-7 E","Watervliet","Albany","NY","12189","US","US/Eastern","KALB","2016-12-12 08:51:00",34,25.5,89,29.79,8,"South",11.5,0,"Overcast","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-195985","Source2",3,2016-12-12 11:03:31,2016-12-12 11:33:13,42.579201,-73.678917,NA,NA,0.01,"Left hand shoulder blocked due to accident on I-90 Westbound at Exit 10 Miller Rd.","Rensselaer County Veterans Memorial Hwy","Castleton on Hudson","Rensselaer","NY","12033","US","US/Eastern","KALB","2016-12-12 10:51:00",35.1,28.6,89,29.79,10,"South",8.1,NA,"Overcast","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-196004","Source2",3,2016-12-12 14:40:56,2016-12-12 15:25:37,42.701317,-73.848732,NA,NA,6.22,"Accident on I-87 Northbound between Exit 23 US-9W Southern Blvd and Exit 24 New York Trwy.","New York Trwy S","Albany","Albany","NY","12205","US","US/Eastern","KALB","2016-12-12 14:51:00",37.9,33.5,83,29.77,10,"South",5.8,NA,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-196141","Source2",3,2016-12-13 08:44:57,2016-12-13 09:29:19,42.790745,-73.760651,NA,NA,0.01,"Right hand shoulder closed due to accident on I-87 Southbound at Twin Bridges.","I-87 S","Cohoes","Albany","NY","12047","US","US/Eastern","KALB","2016-12-13 08:51:00",34,29.8,64,30.17,10,"West",4.6,NA,"Overcast","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-196184","Source3",2,2016-12-13 12:46:41,2016-12-13 13:30:45,42.745258,-73.70401,NA,NA,0.01,"Left lane blocked due to accident on NY-7 Eastbound before NY-787.","NY-7 E","Watervliet","Albany","NY","12189","US","US/Eastern","KALB","2016-12-13 12:51:00",37.9,NA,47,30.08,10,"Calm",NA,NA,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-196186","Source2",3,2016-12-13 13:00:55,2016-12-13 13:29:49,42.737076,-73.784882,NA,NA,0.11,"Right hand shoulder blocked due to accident on I-87 Southbound between Exit 5 NY-155 Watervliet Shaker Rd and Exit 4 Wolf Rd.","I-87 S","Latham","Albany","NY","12110","US","US/Eastern","KALB","2016-12-13 12:51:00",37.9,NA,47,30.08,10,"Calm",NA,NA,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-196191","Source2",3,2016-12-13 14:04:12,2016-12-13 14:49:01,42.515549,-73.789352,NA,NA,1.34,"Accident on I-87 Southbound between Exit 22 and Exit 21A Berkshire Spur.","New York Trwy N","Selkirk","Albany","NY","12158","US","US/Eastern","KALB","2016-12-13 13:51:00",37.9,32.7,51,30.08,10,"South",6.9,NA,"Overcast","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-196194","Source2",2,2016-12-13 14:31:10,2016-12-13 15:15:53,42.753029,-73.76899,NA,NA,0.01,"Shoulder blocked on exit ramp due to accident on NY-7 Troy Schenectady Rd Eastbound at I-87.","Troy Schenectady Rd","Latham","Albany","NY","12110","US","US/Eastern","KALB","2016-12-13 14:51:00",37.9,31.5,48,30.07,10,"South",9.2,NA,"Overcast","False","False","True","False","False","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"A-196198","Source2",2,2016-12-13 15:24:34,2016-12-13 16:09:20,42.762939,-73.762451,NA,NA,0.01,"Right lane blocked due to accident on NY-7 Eastbound at I-87.","Adirondack Northway N","Latham","Albany","NY","12110","US","US/Eastern","KALB","2016-12-13 15:51:00",37,28.9,50,30.07,10,"South",12.7,NA,"Overcast","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-196206","Source2",3,2016-12-13 16:31:45,2016-12-13 17:16:27,42.633045,-73.781815,NA,NA,0.01,"Lane blocked on exit ramp due to accident on I-787 Southbound at Exit 1 I-87.","I-87 S","Albany","Albany","NY","12209","US","US/Eastern","KALB","2016-12-13 16:51:00",36,30.3,55,30.06,10,"South",6.9,NA,"Overcast","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
"A-196209","Source2",3,2016-12-13 16:43:28,2016-12-13 17:28:13,42.732628,-73.69812,NA,NA,0.01,"One lane blocked and shoulder blocked due to accident on I-787 Northbound at Exit 8 23rd St.","I-787 N","Watervliet","Albany","NY","12189","US","US/Eastern","KALB","2016-12-13 16:51:00",36,30.3,55,30.06,10,"South",6.9,NA,"Overcast","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
"A-196213","Source2",3,2016-12-13 16:55:23,2016-12-13 17:40:11,42.6824,-73.784927,NA,NA,0.01,"Left lane blocked due to accident on I-90 Westbound at Exit 5 County Hwy-155 Everett Rd.","I-90 E","Albany","Albany","NY","12205","US","US/Eastern","KALB","2016-12-13 16:51:00",36,30.3,55,30.06,10,"South",6.9,NA,"Overcast","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"A-196284","Source2",3,2016-12-14 07:07:54,2016-12-14 07:52:41,42.558601,-73.679276,NA,NA,0.01,"Right hand shoulder blocked due to accident on I-90 Westbound at Exits 11 11E 11W US-9 Columbia Tpke.","Columbia Tpke","Castleton on Hudson","Rensselaer","NY","12033","US","US/Eastern","KALB","2016-12-14 07:04:00",30.9,21.2,67,29.98,10,"NW",12.7,NA,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Day","Day","Day"
